,source,dest,count
13076,GOT,AAR,1
13077,GOT,AGP,2
13078,GOT,ALC,1
13079,GOT,AMS,1
13080,GOT,ARN,4
13081,GOT,BCN,3
13082,GOT,BHX,1
13083,GOT,BLE,1
13084,GOT,BMA,2
13085,GOT,BRU,2
13086,GOT,CDG,2
13087,GOT,CPH,1
13088,GOT,DUS,1
13089,GOT,EBL,1
13090,GOT,FCO,1
13091,GOT,FRA,3
13092,GOT,HEL,1
13093,GOT,IKA,1
13094,GOT,IST,2
13095,GOT,LGW,1
13096,GOT,LHR,4
13097,GOT,LYS,2
13098,GOT,MAN,1
13099,GOT,MUC,2
13100,GOT,NCE,1
13101,GOT,OSL,2
13102,GOT,PMI,1
13103,GOT,RIX,1
13104,GOT,SDL,1
13105,GOT,SPU,1
13106,GOT,SVG,1
13107,GOT,TXL,3
13108,GOU,NDJ,1
13109,GOU,NSI,1
13110,GOV,CNS,1
13111,GOV,DRW,2
13112,GOV,GTE,1
13113,GPA,DUS,1
13114,GPA,FRA,1
13115,GPA,PFO,1
13116,GPB,CWB,1
13117,GPI,CLO,2
13118,GPS,GYE,2
13119,GPT,ATL,4
13120,GPT,CLT,2
13121,GPT,DFW,2
13122,GPT,IAH,1
13123,GRB,ATL,3
13124,GRB,DTW,1
13125,GRB,MSP,1
13126,GRB,ORD,3
13127,GRI,AZA,1
13128,GRI,DFW,2
13129,GRI,LAS,1
13130,GRJ,CPT,1
13131,GRJ,DUR,1
13132,GRJ,JNB,3
13133,GRK,ATL,3
13134,GRK,DFW,2
13135,GRK,IAH,1
13136,GRO,AHO,1
13137,GRO,AMS,1
13138,GRO,BDS,1
13139,GRO,BGY,1
13140,GRO,BLL,1
13141,GRO,BOH,1
13142,GRO,BRE,1
13143,GRO,BRS,1
13144,GRO,BRU,1
13145,GRO,BTS,1
13146,GRO,BVA,1
13147,GRO,CAG,1
13148,GRO,CGN,1
13149,GRO,CRL,1
13150,GRO,DTM,1
13151,GRO,DUB,1
13152,GRO,EIN,1
13153,GRO,EMA,1
13154,GRO,FKB,1
13155,GRO,FMM,1
13156,GRO,FMO,1
13157,GRO,GRQ,1
13158,GRO,HHN,1
13159,GRO,IBZ,1
13160,GRO,IEV,1
13161,GRO,KRK,1
13162,GRO,LBA,1
13163,GRO,LPP,1
13164,GRO,LTN,1
13165,GRO,LWO,1
13166,GRO,MAN,1
13167,GRO,MLA,1
13168,GRO,MST,1
13169,GRO,NCL,1
13170,GRO,NRN,1
13171,GRO,PMI,1
13172,GRO,POZ,1
13173,GRO,PSA,1
13174,GRO,PSR,1
13175,GRO,RAK,1
13176,GRO,RBA,1
13177,GRO,RTM,1
13178,GRO,SFT,1
13179,GRO,SKG,1
13180,GRO,STN,1
13181,GRO,TLL,1
13182,GRO,TMP,1
13183,GRO,TPS,1
13184,GRO,WRO,1
13185,GRP,MQH,1
13186,GRQ,FAO,1
13187,GRQ,GRO,1
13188,GRQ,LPA,1
13189,GRQ,MST,1
13190,GRQ,PMI,2
13191,GRR,ATL,3
13192,GRR,AZA,1
13193,GRR,BWI,1
13194,GRR,CLE,1
13195,GRR,CVG,1
13196,GRR,DEN,2
13197,GRR,DFW,2
13198,GRR,DTW,1
13199,GRR,EWR,1
13200,GRR,IAD,1
13201,GRR,IAH,1
13202,GRR,LAS,1
13203,GRR,LGA,1
13204,GRR,MCO,2
13205,GRR,MSP,1
13206,GRR,ORD,3
13207,GRR,PIE,1
13208,GRR,SFB,1
13209,GRR,STL,2
13210,GRR,TPA,1
13211,GRU,AEP,3
13212,GRU,AGT,2
13213,GRU,AJU,2
13214,GRU,AMS,1
13215,GRU,ARU,1
13216,GRU,ASU,3
13217,GRU,ATL,1
13218,GRU,AUH,1
13219,GRU,BCN,1
13220,GRU,BEL,2
13221,GRU,BGI,1
13222,GRU,BOG,3
13223,GRU,BPS,2
13224,GRU,BSB,4
13225,GRU,CAC,1
13226,GRU,CBB,1
13227,GRU,CCS,2
13228,GRU,CDG,2
13229,GRU,CGB,4
13230,GRU,CGR,3
13231,GRU,CLT,2
13232,GRU,CMN,1
13233,GRU,CNF,3
13234,GRU,COR,1
13235,GRU,CWB,4
13236,GRU,DFW,3
13237,GRU,DOH,1
13238,GRU,DOU,1
13239,GRU,DTW,2
13240,GRU,DXB,1
13241,GRU,EWR,1
13242,GRU,EZE,7
13243,GRU,FCO,1
13244,GRU,FLN,3
13245,GRU,FOR,3
13246,GRU,FRA,2
13247,GRU,GIG,4
13248,GRU,GYN,3
13249,GRU,IAD,1
13250,GRU,IAH,1
13251,GRU,IGU,2
13252,GRU,IOS,1
13253,GRU,IPN,1
13254,GRU,IST,1
13255,GRU,JDO,1
13256,GRU,JFK,5
13257,GRU,JNB,2
13258,GRU,JOI,1
13259,GRU,JPA,2
13260,GRU,LAD,1
13261,GRU,LAX,3
13262,GRU,LDB,2
13263,GRU,LFW,1
13264,GRU,LHR,2
13265,GRU,LIM,4
13266,GRU,LIS,1
13267,GRU,MAD,5
13268,GRU,MAO,2
13269,GRU,MCO,2
13270,GRU,MCZ,3
13271,GRU,MEX,2
13272,GRU,MGF,1
13273,GRU,MIA,3
13274,GRU,MUC,2
13275,GRU,MVD,5
13276,GRU,MXP,1
13277,GRU,NAT,3
13278,GRU,NVT,2
13279,GRU,OPO,1
13280,GRU,ORD,1
13281,GRU,PFB,1
13282,GRU,PLU,1
13283,GRU,POA,4
13284,GRU,PTY,1
13285,GRU,RAO,3
13286,GRU,REC,4
13287,GRU,ROS,2
13288,GRU,SCL,3
13289,GRU,SDQ,2
13290,GRU,SDU,2
13291,GRU,SJP,1
13292,GRU,SLZ,2
13293,GRU,SSA,4
13294,GRU,THE,2
13295,GRU,UBA,1
13296,GRU,UDI,3
13297,GRU,UIO,1
13298,GRU,VDC,1
13299,GRU,VIX,2
13300,GRU,VVI,2
13301,GRU,YYZ,2
13302,GRU,ZRH,1
13303,GRV,DME,1
13304,GRW,TER,1
13305,GRX,BCN,2
13306,GRX,LCY,2
13307,GRX,MAD,1
13308,GRX,MLN,1
13309,GRX,PMI,3
13310,GRZ,AYT,2
13311,GRZ,DUS,2
13312,GRZ,FRA,2
13313,GRZ,HER,2
13314,GRZ,MUC,2
13315,GRZ,PMI,2
13316,GRZ,STR,2
13317,GRZ,TFS,2
13318,GRZ,TXL,1
13319,GRZ,VIE,1
13320,GRZ,ZRH,1
13321,GSE,AGP,1
13322,GSE,AHO,1
13323,GSE,ALC,1
13324,GSE,BEG,1
13325,GSE,BGY,1
13326,GSE,BUD,1
13327,GSE,BVA,1
13328,GSE,CIA,1
13329,GSE,EDI,1
13330,GSE,GDN,1
13331,GSE,MLA,1
13332,GSE,MRS,1
13333,GSE,PMI,1
13334,GSE,PSA,1
13335,GSE,SKP,1
13336,GSE,STN,1
13337,GSE,TZL,1
13338,GSE,VBY,2
13339,GSE,WAW,1
13340,GSE,ZAD,1
13341,GSM,DXB,2
13342,GSM,KIH,1
13343,GSM,MHD,2
13344,GSM,SYZ,2
13345,GSM,THR,1
13346,GSO,ATL,5
13347,GSO,CLT,2
13348,GSO,DCA,2
13349,GSO,DEN,1
13350,GSO,DFW,2
13351,GSO,DTW,1
13352,GSO,EWR,1
13353,GSO,IAD,1
13354,GSO,LGA,3
13355,GSO,MIA,2
13356,GSO,ORD,1
13357,GSO,PHL,2
13358,GSO,PIE,1
13359,GSO,SFB,1
13360,GSP,ATL,5
13361,GSP,BNA,1
13362,GSP,BWI,1
13363,GSP,CLE,1
13364,GSP,CLT,2
13365,GSP,DCA,2
13366,GSP,DFW,2
13367,GSP,DTW,1
13368,GSP,EWR,1
13369,GSP,FLL,1
13370,GSP,HOU,1
13371,GSP,IAD,1
13372,GSP,IAH,1
13373,GSP,LGA,1
13374,GSP,MDW,2
13375,GSP,ORD,1
13376,GSP,PGD,1
13377,GSP,PHL,2
13378,GSP,PIE,1
13379,GSP,SFB,1
13380,GST,HNH,1
13381,GST,JNU,2
13382,GTE,CNS,1
13383,GTE,DRW,2
13384,GTE,GOV,1
13385,GTF,AZA,1
13386,GTF,DEN,1
13387,GTF,HLN,1
13388,GTF,LAS,1
13389,GTF,MSP,1
13390,GTF,SEA,1
13391,GTF,SLC,1
13392,GTO,MDC,1
13393,GTO,UPG,3
13394,GTR,ATL,3
13395,GUA,ATL,2
13396,GUA,BOG,1
13397,GUA,DFW,2
13398,GUA,EWR,1
13399,GUA,FLL,1
13400,GUA,FRS,1
13401,GUA,IAD,1
13402,GUA,IAH,1
13403,GUA,JFK,1
13404,GUA,LAX,4
13405,GUA,MEX,2
13406,GUA,MGA,1
13407,GUA,MIA,4
13408,GUA,PTY,1
13409,GUA,SAL,3
13410,GUA,SAP,4
13411,GUA,SJO,2
13412,GUA,TAP,1
13413,GUA,TGU,4
13414,GUC,DEN,1
13415,GUM,CNS,1
13416,GUM,CTS,2
13417,GUM,FUK,2
13418,GUM,HKG,1
13419,GUM,HNL,1
13420,GUM,ICN,3
13421,GUM,KIX,4
13422,GUM,MNL,2
13423,GUM,NGO,3
13424,GUM,NRT,4
13425,GUM,OKJ,2
13426,GUM,PUS,1
13427,GUM,ROP,1
13428,GUM,ROR,1
13429,GUM,SDJ,2
13430,GUM,SPN,1
13431,GUM,TKK,1
13432,GUM,TPE,2
13433,GUM,YAP,1
13434,GUR,LSA,1
13435,GUR,MIS,2
13436,GUR,PNP,1
13437,GUR,POM,2
13438,GUW,ALA,2
13439,GUW,AMS,1
13440,GUW,IST,1
13441,GUW,SCO,2
13442,GUW,TSE,2
13443,GUW,URA,1
13444,GUW,VKO,1
13445,GVA,AGP,2
13446,GVA,AJA,1
13447,GVA,ALC,1
13448,GVA,ALG,1
13449,GVA,AMM,1
13450,GVA,AMS,2
13451,GVA,ARN,4
13452,GVA,ATH,3
13453,GVA,AUH,2
13454,GVA,AYT,1
13455,GVA,BCN,2
13456,GVA,BDS,1
13457,GVA,BEG,3
13458,GVA,BEY,1
13459,GVA,BIA,1
13460,GVA,BIO,1
13461,GVA,BIQ,2
13462,GVA,BOD,2
13463,GVA,BRS,1
13464,GVA,BRU,4
13465,GVA,BUD,1
13466,GVA,CAG,1
13467,GVA,CAI,2
13468,GVA,CDG,2
13469,GVA,CMN,1
13470,GVA,CPH,4
13471,GVA,CTA,2
13472,GVA,DBV,1
13473,GVA,DJE,1
13474,GVA,DME,1
13475,GVA,DOH,2
13476,GVA,DUB,1
13477,GVA,DUS,1
13478,GVA,DXB,2
13479,GVA,EDI,1
13480,GVA,EWR,2
13481,GVA,FAO,1
13482,GVA,FCO,4
13483,GVA,FLR,2
13484,GVA,FRA,4
13485,GVA,HAM,1
13486,GVA,HEL,1
13487,GVA,HER,2
13488,GVA,HRG,1
13489,GVA,IAD,2
13490,GVA,IBZ,1
13491,GVA,IST,1
13492,GVA,JED,1
13493,GVA,JER,1
13494,GVA,JFK,2
13495,GVA,JMK,1
13496,GVA,KBP,1
13497,GVA,LCY,1
13498,GVA,LED,1
13499,GVA,LGW,1
13500,GVA,LHR,3
13501,GVA,LIL,1
13502,GVA,LIS,5
13503,GVA,LPA,1
13504,GVA,LPL,1
13505,GVA,LTN,1
13506,GVA,LUG,1
13507,GVA,LUX,1
13508,GVA,MAD,4
13509,GVA,MAN,1
13510,GVA,MIR,1
13511,GVA,MLA,1
13512,GVA,MRS,1
13513,GVA,MSQ,1
13514,GVA,MUC,2
13515,GVA,NAP,1
13516,GVA,NCE,2
13517,GVA,NTE,1
13518,GVA,OLB,2
13519,GVA,OPO,5
13520,GVA,ORY,1
13521,GVA,OSL,1
13522,GVA,OTP,2
13523,GVA,PEK,1
13524,GVA,PMI,2
13525,GVA,PRG,1
13526,GVA,PRN,2
13527,GVA,RAK,2
13528,GVA,RUH,1
13529,GVA,SCQ,1
13530,GVA,SEN,1
13531,GVA,SPU,1
13532,GVA,STR,1
13533,GVA,SVO,1
13534,GVA,SVQ,1
13535,GVA,SXF,1
13536,GVA,TFS,1
13537,GVA,TLS,2
13538,GVA,TLV,3
13539,GVA,TUN,1
13540,GVA,VCE,1
13541,GVA,VIE,2
13542,GVA,VLC,1
13543,GVA,WAW,2
13544,GVA,YUL,4
13545,GVA,ZRH,3
13546,GVR,PLU,1
13547,GWD,KHI,1
13548,GWD,MCT,1
13549,GWD,TUK,1
13550,GWL,BOM,1
13551,GWT,DUS,1
13552,GWT,FRA,1
13553,GWT,HAM,1
13554,GWT,MUC,2
13555,GWT,STR,1
13556,GWT,TXL,1
13557,GWT,ZRH,1
13558,GXF,ADE,1
13559,GXF,AUH,1
13560,GXF,JED,1
13561,GXF,SAH,2
13562,GXH,LXA,1
13563,GXH,XIY,1
13564,GYA,TDD,1
13565,GYD,ALA,1
13566,GYD,ASB,2
13567,GYD,BUD,1
13568,GYD,CDG,2
13569,GYD,DME,2
13570,GYD,DOH,2
13571,GYD,DXB,2
13572,GYD,ESB,1
13573,GYD,FCO,2
13574,GYD,FRA,3
13575,GYD,IKA,2
13576,GYD,IST,2
13577,GYD,KBL,1
13578,GYD,KBP,3
13579,GYD,KJA,1
13580,GYD,KVD,1
13581,GYD,LED,3
13582,GYD,LHR,2
13583,GYD,MRV,1
13584,GYD,MSQ,1
13585,GYD,MXP,2
13586,GYD,NBC,1
13587,GYD,OMS,1
13588,GYD,OVB,2
13589,GYD,PEK,1
13590,GYD,PRG,2
13591,GYD,RIX,2
13592,GYD,SAW,2
13593,GYD,SCO,2
13594,GYD,SVO,2
13595,GYD,SVX,2
13596,GYD,TAS,1
13597,GYD,TBS,2
13598,GYD,TBZ,1
13599,GYD,TLV,1
13600,GYD,TSE,1
13601,GYD,UFA,1
13602,GYD,URC,1
13603,GYD,VIE,2
13604,GYE,AMS,2
13605,GYE,BOG,2
13606,GYE,CCS,1
13607,GYE,CLO,2
13608,GYE,CUE,1
13609,GYE,ESM,1
13610,GYE,EZE,1
13611,GYE,GPS,2
13612,GYE,JFK,2
13613,GYE,LIM,2
13614,GYE,LOH,1
13615,GYE,LTX,1
13616,GYE,MAD,2
13617,GYE,MIA,2
13618,GYE,PTY,2
13619,GYE,SAL,1
13620,GYE,SCL,1
13621,GYE,SCY,4
13622,GYE,UIO,5
13623,GYN,BSB,2
13624,GYN,CGB,3
13625,GYN,CGH,2
13626,GYN,CNF,2
13627,GYN,GIG,1
13628,GYN,GRU,3
13629,GYN,PMW,2
13630,GYN,RAO,2
13631,GYN,SDU,1
13632,GYN,UDI,2
13633,GYN,VCP,1
13634,GYS,CAN,2
13635,GYS,HGH,2
13636,GYS,PEK,2
13637,GYS,SZX,2
13638,GZO,CHY,1
13639,GZO,EGM,1
13640,GZO,HIR,1
13641,GZO,MUA,1
13642,GZP,CPH,1
13643,GZP,ESB,1
13644,GZP,HEL,1
13645,GZP,IST,1
13646,GZP,OSL,1
13647,GZP,SAW,1
13648,GZT,ADB,2
13649,GZT,ECN,1
13650,GZT,ESB,1
13651,GZT,IST,3
13652,GZT,SAW,2
13653,HAA,HFT,1
13654,HAA,TOS,1
13655,HAC,HND,1
13656,HAD,ARN,1
13657,HAD,BMA,2
13658,HAD,JKG,1
13659,HAD,VXO,2
13660,HAH,DAR,1
13661,HAH,DZA,2
13662,HAH,JIB,1
13663,HAH,MBA,1
13664,HAH,NBO,3
13665,HAH,RUN,1
13666,HAH,TNR,1
13667,HAJ,ACE,2
13668,HAJ,ADB,1
13669,HAJ,AGP,2
13670,HAJ,AMS,2
13671,HAJ,AYT,3
13672,HAJ,BCN,3
13673,HAJ,BHX,1
13674,HAJ,BRU,3
13675,HAJ,BVC,1
13676,HAJ,CDG,2
13677,HAJ,CFU,1
13678,HAJ,CPH,1
13679,HAJ,CTA,1
13680,HAJ,DBV,1
13681,HAJ,DLM,2
13682,HAJ,DUB,1
13683,HAJ,FAO,1
13684,HAJ,FCO,1
13685,HAJ,FNC,1
13686,HAJ,FRA,1
13687,HAJ,FUE,2
13688,HAJ,HER,3
13689,HAJ,IBZ,1
13690,HAJ,IST,1
13691,HAJ,JER,1
13692,HAJ,KGS,2
13693,HAJ,LCA,1
13694,HAJ,LHR,3
13695,HAJ,LPA,1
13696,HAJ,MAH,1
13697,HAJ,MAN,1
13698,HAJ,MSQ,1
13699,HAJ,MUC,1
13700,HAJ,MXP,1
13701,HAJ,NAP,1
13702,HAJ,PMI,4
13703,HAJ,PRN,1
13704,HAJ,RHO,2
13705,HAJ,SAW,1
13706,HAJ,SKG,2
13707,HAJ,SPU,1
13708,HAJ,STN,1
13709,HAJ,STR,2
13710,HAJ,SUF,1
13711,HAJ,SVO,1
13712,HAJ,TFS,1
13713,HAJ,VCE,1
13714,HAJ,VIE,3
13715,HAJ,XRY,1
13716,HAJ,ZRH,2
13717,HAK,AQG,1
13718,HAK,BHY,1
13719,HAK,CAN,5
13720,HAK,CGD,1
13721,HAK,CGO,5
13722,HAK,CIH,1
13723,HAK,CKG,5
13724,HAK,CSX,4
13725,HAK,CTU,5
13726,HAK,FOC,5
13727,HAK,HFE,1
13728,HAK,HGH,7
13729,HAK,HKG,4
13730,HAK,KHN,3
13731,HAK,KMG,4
13732,HAK,KWE,3
13733,HAK,KWL,3
13734,HAK,LZO,1
13735,HAK,NGB,2
13736,HAK,NKG,5
13737,HAK,NNG,4
13738,HAK,PEK,5
13739,HAK,PVG,5
13740,HAK,SHA,1
13741,HAK,SIN,3
13742,HAK,SWA,1
13743,HAK,SZX,4
13744,HAK,TPE,2
13745,HAK,TSN,2
13746,HAK,TXN,1
13747,HAK,TYN,1
13748,HAK,WNZ,1
13749,HAK,WUH,3
13750,HAK,XIY,1
13751,HAK,XMN,3
13752,HAK,ZHA,1
13753,HAK,ZUH,3
13754,HAK,ZYI,1
13755,HAM,ACE,2
13756,HAM,ADB,2
13757,HAM,AGP,4
13758,HAM,ALC,2
13759,HAM,AMS,5
13760,HAM,ARN,2
13761,HAM,ATH,1
13762,HAM,AYT,5
13763,HAM,BCN,4
13764,HAM,BGO,1
13765,HAM,BHX,1
13766,HAM,BIA,1
13767,HAM,BRN,1
13768,HAM,BRS,1
13769,HAM,BRU,2
13770,HAM,BSL,3
13771,HAM,BUD,1
13772,HAM,CDG,3
13773,HAM,CFU,2
13774,HAM,CGN,1
13775,HAM,CPH,2
13776,HAM,CTA,2
13777,HAM,DBV,1
13778,HAM,DJE,1
13779,HAM,DLM,1
13780,HAM,DUB,1
13781,HAM,DUS,2
13782,HAM,DXB,2
13783,HAM,EDI,1
13784,HAM,EWR,2
13785,HAM,FAO,2
13786,HAM,FCO,2
13787,HAM,FDH,1
13788,HAM,FKB,1
13789,HAM,FMM,1
13790,HAM,FNC,1
13791,HAM,FRA,2
13792,HAM,FUE,2
13793,HAM,GVA,1
13794,HAM,GWT,1
13795,HAM,HEL,2
13796,HAM,HER,4
13797,HAM,HRG,1
13798,HAM,IBZ,1
13799,HAM,IKA,1
13800,HAM,IST,1
13801,HAM,KGS,2
13802,HAM,KLU,2
13803,HAM,LED,1
13804,HAM,LGW,1
13805,HAM,LHR,4
13806,HAM,LIS,2
13807,HAM,LPA,3
13808,HAM,LTN,1
13809,HAM,MAD,1
13810,HAM,MAH,1
13811,HAM,MAN,2
13812,HAM,MLA,1
13813,HAM,MUC,2
13814,HAM,MXP,2
13815,HAM,NAP,2
13816,HAM,NBE,1
13817,HAM,NCE,2
13818,HAM,NUE,2
13819,HAM,OLB,3
13820,HAM,OSL,2
13821,HAM,PMI,4
13822,HAM,PRG,3
13823,HAM,PRN,1
13824,HAM,RHO,1
13825,HAM,RIX,2
13826,HAM,RJK,1
13827,HAM,SAW,1
13828,HAM,SCN,2
13829,HAM,SKG,2
13830,HAM,SPU,1
13831,HAM,STR,2
13832,HAM,SVO,1
13833,HAM,SZG,2
13834,HAM,TFS,3
13835,HAM,TLS,2
13836,HAM,VCE,2
13837,HAM,VIE,4
13838,HAM,VRN,1
13839,HAM,WAW,2
13840,HAM,XRY,1
13841,HAM,ZRH,3
13842,HAN,BKK,4
13843,HAN,BMV,2
13844,HAN,CAN,2
13845,HAN,CDG,3
13846,HAN,CTU,1
13847,HAN,CXR,2
13848,HAN,DAD,3
13849,HAN,DIN,1
13850,HAN,DLI,2
13851,HAN,DME,1
13852,HAN,DMK,1
13853,HAN,FRA,2
13854,HAN,FUK,2
13855,HAN,HKG,4
13856,HAN,HND,1
13857,HAN,HUI,2
13858,HAN,ICN,3
13859,HAN,KHH,2
13860,HAN,KIX,2
13861,HAN,KUL,3
13862,HAN,LPQ,2
13863,HAN,MFM,1
13864,HAN,MNL,1
13865,HAN,NGO,2
13866,HAN,NNG,1
13867,HAN,NRT,3
13868,HAN,PEK,2
13869,HAN,PNH,2
13870,HAN,PQC,1
13871,HAN,PUS,2
13872,HAN,PVG,2
13873,HAN,PXU,1
13874,HAN,REP,3
13875,HAN,RGN,1
13876,HAN,RMQ,1
13877,HAN,SGN,3
13878,HAN,SIN,4
13879,HAN,SVO,1
13880,HAN,TBB,1
13881,HAN,TPE,3
13882,HAN,UIH,1
13883,HAN,VCA,1
13884,HAN,VCL,1
13885,HAN,VDH,1
13886,HAN,VII,1
13887,HAN,VTE,2
13888,HAQ,DRV,1
13889,HAQ,TRV,1
13890,HAS,DMM,1
13891,HAS,DXB,1
13892,HAS,JED,1
13893,HAS,RUH,1
13894,HAS,SHJ,1
13895,HAU,AGP,1
13896,HAU,ALC,1
13897,HAU,BGO,1
13898,HAU,BRE,1
13899,HAU,CPH,2
13900,HAU,GDN,1
13901,HAU,OSL,2
13902,HAU,PSA,1
13903,HAU,STN,1
13904,HAU,ZAD,1
13905,HAV,AMS,1
13906,HAV,BOG,3
13907,HAV,CCS,2
13908,HAV,CDG,1
13909,HAV,CMW,1
13910,HAV,CUN,3
13911,HAV,CYO,1
13912,HAV,EZE,1
13913,HAV,FDF,1
13914,HAV,FRA,1
13915,HAV,GAO,1
13916,HAV,GCM,1
13917,HAV,HOG,2
13918,HAV,LAD,1
13919,HAV,LGW,1
13920,HAV,LIM,2
13921,HAV,MAD,2
13922,HAV,MEX,3
13923,HAV,MXP,1
13924,HAV,NAS,2
13925,HAV,ORY,1
13926,HAV,PMV,1
13927,HAV,PTY,2
13928,HAV,SAL,1
13929,HAV,SCU,2
13930,HAV,SDQ,1
13931,HAV,SNU,1
13932,HAV,SVO,2
13933,HAV,UIO,1
13934,HAV,YYZ,1
13935,HAV,ZRH,1
13936,HBA,BNE,2
13937,HBA,MEL,4
13938,HBA,SYD,3
13939,HBE,AMM,1
13940,HBE,ATH,2
13941,HBE,BEN,1
13942,HBE,BEY,1
13943,HBE,CAI,2
13944,HBE,DMM,2
13945,HBE,DOH,1
13946,HBE,DXB,1
13947,HBE,ELQ,1
13948,HBE,HRG,1
13949,HBE,IST,2
13950,HBE,JED,7
13951,HBE,KWI,6
13952,HBE,MED,2
13953,HBE,MRA,1
13954,HBE,RUH,4
13955,HBE,SHJ,1
13956,HBE,SSH,2
13957,HBE,TIP,2
13958,HBE,TOB,1
13959,HBE,YNB,1
13960,HBX,BLR,1
13961,HBX,BOM,1
13962,HCR,ANI,1
13963,HCR,ANV,2
13964,HDF,CGN,1
13965,HDF,DTM,1
13966,HDF,DUS,1
13967,HDF,FRA,1
13968,HDF,STR,1
13969,HDG,CAN,1
13970,HDG,CKG,1
13971,HDG,CTU,1
13972,HDG,DLC,1
13973,HDG,PVG,1
13974,HDG,SHA,1
13975,HDM,MHD,1
13976,HDN,DEN,1
13977,HDS,CPT,1
13978,HDS,JNB,1
13979,HDY,BKK,1
13980,HDY,CNX,1
13981,HDY,DMK,2
13982,HDY,KUL,1
13983,HDY,SIN,1
13984,HEA,DEL,1
13985,HEA,ISB,1
13986,HEA,KBL,3
13987,HEA,MHD,1
13988,HEH,MDL,3
13989,HEH,RGN,3
13990,HEH,THL,1
13991,HEK,HRB,2
13992,HEK,OHE,1
13993,HEL,ADB,1
13994,HEL,AGP,2
13995,HEL,ALC,1
13996,HEL,AMS,3
13997,HEL,ARN,5
13998,HEL,ATH,1
13999,HEL,AYT,1
14000,HEL,BCN,4
14001,HEL,BKK,1
14002,HEL,BMA,2
14003,HEL,BOJ,1
14004,HEL,BRU,1
14005,HEL,BUD,2
14006,HEL,CDG,3
14007,HEL,CEE,1
14008,HEL,CHQ,1
14009,HEL,CKG,1
14010,HEL,CPH,3
14011,HEL,DBV,2
14012,HEL,DEL,1
14013,HEL,DME,2
14014,HEL,DUB,1
14015,HEL,DUS,2
14016,HEL,FCO,2
14017,HEL,FRA,5
14018,HEL,GDN,1
14019,HEL,GOT,1
14020,HEL,GVA,1
14021,HEL,GZP,1
14022,HEL,HAM,2
14023,HEL,HKG,1
14024,HEL,ICN,1
14025,HEL,IST,2
14026,HEL,IVL,1
14027,HEL,JFK,4
14028,HEL,JOE,1
14029,HEL,JYV,2
14030,HEL,KAJ,2
14031,HEL,KAO,1
14032,HEL,KBP,1
14033,HEL,KEF,2
14034,HEL,KEM,2
14035,HEL,KIX,2
14036,HEL,KOK,2
14037,HEL,KRK,1
14038,HEL,KUO,1
14039,HEL,LED,2
14040,HEL,LGW,1
14041,HEL,LHR,4
14042,HEL,LIS,2
14043,HEL,LJU,1
14044,HEL,MAD,2
14045,HEL,MAN,3
14046,HEL,MHQ,2
14047,HEL,MSQ,2
14048,HEL,MUC,4
14049,HEL,MXP,1
14050,HEL,NCE,2
14051,HEL,NGO,2
14052,HEL,NRK,2
14053,HEL,NRT,2
14054,HEL,ORY,1
14055,HEL,OSL,3
14056,HEL,OUL,2
14057,HEL,PEK,2
14058,HEL,PMI,1
14059,HEL,POR,1
14060,HEL,PRG,3
14061,HEL,PVG,2
14062,HEL,RIX,2
14063,HEL,RVN,2
14064,HEL,SIN,1
14065,HEL,SPU,1
14066,HEL,SVL,2
14067,HEL,SVO,2
14068,HEL,SVX,2
14069,HEL,TAY,2
14070,HEL,TKU,1
14071,HEL,TLL,1
14072,HEL,TLV,1
14073,HEL,TMP,1
14074,HEL,TXL,3
14075,HEL,VAA,1
14076,HEL,VIE,2
14077,HEL,VNO,2
14078,HEL,WAW,2
14079,HEL,XIY,1
14080,HEL,ZRH,2
14081,HER,AMS,1
14082,HER,ATH,4
14083,HER,BHX,3
14084,HER,BOD,1
14085,HER,BRS,1
14086,HER,BRU,3
14087,HER,BSL,2
14088,HER,CDG,1
14089,HER,CGN,2
14090,HER,DME,3
14091,HER,DRS,1
14092,HER,DUS,6
14093,HER,EDI,1
14094,HER,EMA,1
14095,HER,FRA,4
14096,HER,GLA,1
14097,HER,GRQ,1
14098,HER,GRZ,2
14099,HER,GVA,2
14100,HER,HAJ,3
14101,HER,HAM,4
14102,HER,JIK,1
14103,HER,KBP,1
14104,HER,KGS,1
14105,HER,LBA,2
14106,HER,LCA,1
14107,HER,LED,2
14108,HER,LEJ,2
14109,HER,LGW,3
